"id","date_year","date_prel","liste_faunistique_floristique","facies_substrat","facies_vitesse","facies_profondeur"
403732,"2011",2011-06-04 00:00:00.000,3546315,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403732,"2008",2008-09-19 00:00:00.000,3581473,Vases,Vitesse < 5 cm/s,
403732,"2008",2008-09-19 00:00:00.000,3581474,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",
403732,"2008",2008-09-19 00:00:00.000,3581475,Hélophytes,"5 cm/s <= vitesse < 25 cm/s",
403732,"2008",2008-09-19 00:00:00.000,3581476,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403732,"2008",2008-09-19 00:00:00.000,3581477,Hélophytes,Vitesse < 5 cm/s,
403732,"2008",2008-09-19 00:00:00.000,3581478,"Sables, limons",Vitesse < 5 cm/s,
403732,"2008",2008-09-19 00:00:00.000,3581479,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",
403732,"2008",2008-09-19 00:00:00.000,3581480,Litières,Vitesse < 5 cm/s,
403732,"2008",2008-09-19 00:00:00.000,3581481,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403732,"2008",2008-09-19 00:00:00.000,3581482,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",
403732,"2008",2008-09-19 00:00:00.000,3581483,"Sables, limons",Vitesse < 5 cm/s,
403732,"2008",2008-09-19 00:00:00.000,3581484,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403732,"2009",2009-07-31 00:00:00.000,3584206,"Dalles, argiles",Vitesse < 5 cm/s,
403732,"2009",2009-07-31 00:00:00.000,3584207,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403732,"2009",2009-07-31 00:00:00.000,3584208,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403732,"2009",2009-07-31 00:00:00.000,3584209,"Sables, limons",Vitesse < 5 cm/s,
403732,"2009",2009-07-31 00:00:00.000,3584210,Hélophytes,Vitesse < 5 cm/s,
403732,"2009",2009-07-31 00:00:00.000,3584211,Vases,Vitesse < 5 cm/s,
403732,"2009",2009-07-31 00:00:00.000,3584212,"Sables, limons",Vitesse < 5 cm/s,
403732,"2009",2009-07-31 00:00:00.000,3584213,Litières,"5 cm/s <= vitesse < 25 cm/s",
403732,"2009",2009-07-31 00:00:00.000,3584214,Hélophytes,"5 cm/s <= vitesse < 25 cm/s",
403732,"2009",2009-07-31 00:00:00.000,3584215,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403732,"2009",2009-07-31 00:00:00.000,3584216,Hélophytes,Vitesse < 5 cm/s,
403732,"2009",2009-07-31 00:00:00.000,3584217,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403732,"2010",2010-07-19 00:00:00.000,3597051,,,
403732,"2010",2010-07-19 00:00:00.000,3597052,,,
403732,"2010",2010-07-19 00:00:00.000,3597053,,,
403732,"2011",2011-06-21 00:00:00.000,3605003,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605004,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605005,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605006,"Sables, limons",Vitesse < 5 cm/s,Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605007,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605008,Hélophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605009,Algues,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605010,"Sables, limons",Vitesse < 5 cm/s,Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605011,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605012,Granulats,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605013,Litières,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403732,"2011",2011-06-21 00:00:00.000,3605014,"Dalles, argiles",Vitesse < 5 cm/s,Inconnu
403732,"2009",2009-06-15 00:00:00.000,3639126,,,
403732,"2007",2007-06-28 00:00:00.000,3646791,,,
403732,"2011",2011-07-05 00:00:00.000,3664437,,,
403732,"2013",2013-09-18 00:00:00.000,3666103,,,
403734,"2008",2008-08-25 00:00:00.000,3526888,,,
403734,"2008",2008-08-25 00:00:00.000,3526889,,,
403734,"2012",2012-06-27 00:00:00.000,3529785,,,
403734,"2009",2009-07-18 00:00:00.000,3538346,pierres,"5 cm/s <= vitesse < 25 cm/s",
403734,"2010",2010-08-02 00:00:00.000,3539942,pierres,"25 cm/s <= vitesse < 75 cm/s",
403734,"2007",2007-09-04 00:00:00.000,3540138,pierres,"5 cm/s <= vitesse < 25 cm/s",
403734,"2008",2008-08-11 00:00:00.000,3540139,pierres,"25 cm/s <= vitesse < 75 cm/s",
403734,"2013",2013-06-24 00:00:00.000,3543972,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403734,"2011",2011-06-04 00:00:00.000,3546312,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403734,"2012",2012-06-27 00:00:00.000,3547438,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403734,"2007",2007-08-27 00:00:00.000,3575678,,,
403734,"2007",2007-08-27 00:00:00.000,3575679,,,
403734,"2007",2007-08-27 00:00:00.000,3575680,,,
403734,"2008",2008-08-25 00:00:00.000,3581485,"Sables, limons",Vitesse < 5 cm/s,
403734,"2008",2008-08-25 00:00:00.000,3581486,Blocs,"5 cm/s <= vitesse < 25 cm/s",
403734,"2008",2008-08-25 00:00:00.000,3581487,"Pierres, galets",Vitesse < 5 cm/s,
403734,"2008",2008-08-25 00:00:00.000,3581488,Bryophytes,"25 cm/s <= vitesse < 75 cm/s",
403734,"2008",2008-08-25 00:00:00.000,3581489,"Branch, racines",Vitesse < 5 cm/s,
403734,"2008",2008-08-25 00:00:00.000,3581490,Litières,Vitesse < 5 cm/s,
403734,"2008",2008-08-25 00:00:00.000,3581491,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403734,"2008",2008-08-25 00:00:00.000,3581492,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403734,"2008",2008-08-25 00:00:00.000,3581493,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403734,"2008",2008-08-25 00:00:00.000,3581494,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403734,"2008",2008-08-25 00:00:00.000,3581495,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403734,"2008",2008-08-25 00:00:00.000,3581496,"Pierres, galets",Vitesse < 5 cm/s,
403734,"2009",2009-07-31 00:00:00.000,3584218,Litières,"5 cm/s <= vitesse < 25 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584219,Blocs,"75 cm/s <= vitesse < 150 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584220,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584221,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584222,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584223,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584224,"Branch, racines",Vitesse < 5 cm/s,
403734,"2009",2009-07-31 00:00:00.000,3584225,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584226,"Sables, limons",Vitesse < 5 cm/s,
403734,"2009",2009-07-31 00:00:00.000,3584227,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584228,Bryophytes,"75 cm/s <= vitesse < 150 cm/s",
403734,"2009",2009-07-31 00:00:00.000,3584229,"Sables, limons",Vitesse < 5 cm/s,
403734,"2010",2010-07-19 00:00:00.000,3597054,,,
403734,"2010",2010-07-19 00:00:00.000,3597055,,,
403734,"2010",2010-07-19 00:00:00.000,3597056,,,
403734,"2011",2011-06-21 00:00:00.000,3605015,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605016,"Pierres, galets",Vitesse < 5 cm/s,Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605017,Bryophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605018,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605019,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605020,"Branch, racines",Vitesse < 5 cm/s,Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605021,"Sables, limons",Vitesse < 5 cm/s,Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605022,Litières,Vitesse < 5 cm/s,Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605023,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605024,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605025,"Sables, limons",Vitesse < 5 cm/s,Inconnu
403734,"2011",2011-06-21 00:00:00.000,3605026,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2013",2013-06-24 00:00:00.000,3614885,,,
403734,"2013",2013-06-24 00:00:00.000,3614886,,,
403734,"2013",2013-06-24 00:00:00.000,3614887,,,
403734,"2012",2012-06-27 00:00:00.000,3628358,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628359,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628360,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628361,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628362,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628363,"Sables, limons",Vitesse < 5 cm/s,Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628364,Litières,Vitesse < 5 cm/s,Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628365,"Branch, racines",Vitesse < 5 cm/s,Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628366,"Sables, limons","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628367,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628368,Granulats,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403734,"2012",2012-06-27 00:00:00.000,3628369,Bryophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403734,"2013",2013-08-27 00:00:00.000,3644443,,,
403734,"2009",2009-08-31 00:00:00.000,3649646,,,
403734,"2007",2007-09-25 00:00:00.000,3657727,,,
403734,"2007",2007-09-25 00:00:00.000,3671054,,,
403734,"2011",2011-09-27 00:00:00.000,3671325,,,
403734,"2009",2009-08-31 00:00:00.000,3679492,,,
403741,"2008",2008-08-25 00:00:00.000,3526890,,,
403741,"2011",2011-06-16 00:00:00.000,3528945,,,
403741,"2009",2009-08-20 00:00:00.000,3538349,pierres,Vitesse < 5 cm/s,
403741,"2010",2010-08-03 00:00:00.000,3539943,Hydrophytes,Vitesse < 5 cm/s,
403741,"2007",2007-09-04 00:00:00.000,3540140,pierres,"5 cm/s <= vitesse < 25 cm/s",
403741,"2008",2008-08-25 00:00:00.000,3540141,pierres,Vitesse < 5 cm/s,
403741,"2013",2013-07-16 00:00:00.000,3543973,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403741,"2011",2011-06-04 00:00:00.000,3546332,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403741,"2012",2012-08-13 00:00:00.000,3547439,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403741,"2008",2008-08-27 00:00:00.000,3581497,"Sables, limons",Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581498,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",
403741,"2008",2008-08-27 00:00:00.000,3581499,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",
403741,"2008",2008-08-27 00:00:00.000,3581500,Hydrophytes,Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581501,Hydrophytes,Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581502,"Dalles, argiles",Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581503,Hydrophytes,Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581504,Bryophytes,Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581505,Vases,Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581506,Granulats,Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581507,Litières,Vitesse < 5 cm/s,
403741,"2008",2008-08-27 00:00:00.000,3581508,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584230,Algues,"5 cm/s <= vitesse < 25 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584231,Algues,"25 cm/s <= vitesse < 75 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584232,Litières,Vitesse < 5 cm/s,
403741,"2009",2009-08-01 00:00:00.000,3584233,Bryophytes,"25 cm/s <= vitesse < 75 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584234,Granulats,"5 cm/s <= vitesse < 25 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584235,Hydrophytes,Vitesse < 5 cm/s,
403741,"2009",2009-08-01 00:00:00.000,3584236,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584237,"Branch, racines",Vitesse < 5 cm/s,
403741,"2009",2009-08-01 00:00:00.000,3584238,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584239,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403741,"2009",2009-08-01 00:00:00.000,3584240,Hélophytes,Vitesse < 5 cm/s,
403741,"2009",2009-08-01 00:00:00.000,3584241,Hydrophytes,"25 cm/s <= vitesse < 75 cm/s",
403741,"2010",2010-07-19 00:00:00.000,3597057,,,
403741,"2010",2010-07-19 00:00:00.000,3597058,,,
403741,"2010",2010-07-19 00:00:00.000,3597059,,,
403741,"2011",2011-06-22 00:00:00.000,3605027,Granulats,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605028,Hélophytes,Vitesse < 5 cm/s,Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605029,Hydrophytes,Vitesse < 5 cm/s,Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605030,Hydrophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605031,Hydrophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605032,Blocs,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605033,Bryophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605034,"Dalles, argiles","25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605035,Algues,Vitesse < 5 cm/s,Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605036,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605037,Hydrophytes,,Inconnu
403741,"2011",2011-06-22 00:00:00.000,3605038,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403741,"2013",2013-07-16 00:00:00.000,3614888,,,
403741,"2013",2013-07-16 00:00:00.000,3614889,,,
403741,"2013",2013-07-16 00:00:00.000,3614890,,,
403741,"2012",2012-08-02 00:00:00.000,3628370,Vases,Vitesse < 5 cm/s,Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628371,Hydrophytes,Vitesse < 5 cm/s,Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628372,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628373,Bryophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628374,Hélophytes,Vitesse < 5 cm/s,Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628375,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628376,Algues,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628377,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628378,Bryophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628379,Granulats,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628380,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2012",2012-08-02 00:00:00.000,3628381,Hydrophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403741,"2007",2007-09-26 00:00:00.000,3641341,,,
403741,"2011",2011-10-03 00:00:00.000,3648179,,,
403741,"2013",2013-10-08 00:00:00.000,3652708,,,
403741,"2007",2007-09-26 00:00:00.000,3654948,,,
403741,"2008",2008-06-26 00:00:00.000,3657935,,,
403741,"2011",2011-10-03 00:00:00.000,3659137,,,
403741,"2008",2008-06-26 00:00:00.000,3663240,,,
403741,"2009",2009-06-22 00:00:00.000,3673973,,,
403741,"2009",2009-06-22 00:00:00.000,3679491,,,
403760,"2008",2008-09-17 00:00:00.000,3526891,,,
403760,"2008",2008-09-17 00:00:00.000,3526892,,,
403760,"2010",2010-07-12 00:00:00.000,3528568,,,
403760,"2010",2010-07-12 00:00:00.000,3528569,,,
403760,"2011",2011-06-19 00:00:00.000,3528946,,,
403760,"2011",2011-06-19 00:00:00.000,3528947,,,
403760,"2009",2009-08-19 00:00:00.000,3538351,pierres,"25 cm/s <= vitesse < 75 cm/s",
403760,"2010",2010-08-19 00:00:00.000,3539945,pierres,"25 cm/s <= vitesse < 75 cm/s",
403760,"2007",2007-09-05 00:00:00.000,3540142,pierres,"5 cm/s <= vitesse < 25 cm/s",
403760,"2013",2013-07-23 00:00:00.000,3543974,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403760,"2011",2011-08-10 00:00:00.000,3546362,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403760,"2012",2012-08-08 00:00:00.000,3547440,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403760,"2007",2007-08-28 00:00:00.000,3575681,,,
403760,"2007",2007-08-28 00:00:00.000,3575682,,,
403760,"2007",2007-08-28 00:00:00.000,3575683,,,
403760,"2008",2008-08-26 00:00:00.000,3581509,Bryophytes,"5 cm/s <= vitesse < 25 cm/s",
403760,"2008",2008-08-26 00:00:00.000,3581510,Hélophytes,Vitesse < 5 cm/s,
403760,"2008",2008-08-26 00:00:00.000,3581511,Hydrophytes,"25 cm/s <= vitesse < 75 cm/s",
403760,"2008",2008-08-26 00:00:00.000,3581512,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403760,"2008",2008-08-26 00:00:00.000,3581513,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403760,"2008",2008-08-26 00:00:00.000,3581514,"Branch, racines",Vitesse < 5 cm/s,
403760,"2008",2008-08-26 00:00:00.000,3581515,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403760,"2008",2008-08-26 00:00:00.000,3581516,Litières,Vitesse < 5 cm/s,
403760,"2008",2008-08-26 00:00:00.000,3581517,"Sables, limons",Vitesse < 5 cm/s,
403760,"2008",2008-08-26 00:00:00.000,3581518,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",
403760,"2008",2008-08-26 00:00:00.000,3581519,Granulats,"5 cm/s <= vitesse < 25 cm/s",
403760,"2008",2008-08-26 00:00:00.000,3581520,"Pierres, galets",Vitesse < 5 cm/s,
403760,"2009",2009-08-26 00:00:00.000,3584242,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
403760,"2009",2009-08-26 00:00:00.000,3584243,"Pierres, galets",Vitesse < 5 cm/s,
403760,"2009",2009-08-26 00:00:00.000,3584244,Hydrophytes,Vitesse < 5 cm/s,
403760,"2009",2009-08-26 00:00:00.000,3584245,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403760,"2009",2009-08-26 00:00:00.000,3584246,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
403760,"2009",2009-08-26 00:00:00.000,3584247,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",
403760,"2009",2009-08-26 00:00:00.000,3584248,"Dalles, argiles",Vitesse < 5 cm/s,
403760,"2009",2009-08-26 00:00:00.000,3584249,"Branch, racines","5 cm/s <= vitesse < 25 cm/s",
403760,"2009",2009-08-26 00:00:00.000,3584250,Litières,Vitesse < 5 cm/s,
403760,"2009",2009-08-26 00:00:00.000,3584251,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403760,"2009",2009-08-26 00:00:00.000,3584252,Granulats,"5 cm/s <= vitesse < 25 cm/s",
403760,"2009",2009-08-26 00:00:00.000,3584253,"Sables, limons",Vitesse < 5 cm/s,
403760,"2010",2010-08-27 00:00:00.000,3597060,,,
403760,"2010",2010-08-27 00:00:00.000,3597061,,,
403760,"2010",2010-08-27 00:00:00.000,3597062,,,
403760,"2011",2011-07-06 00:00:00.000,3605039,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605040,Hydrophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605041,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605042,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605043,"Branch, racines","5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605044,"Dalles, argiles",Vitesse < 5 cm/s,Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605045,"Pierres, galets",Vitesse < 5 cm/s,Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605046,Granulats,Vitesse < 5 cm/s,Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605047,Granulats,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605048,"Pierres, galets",Vitesse < 5 cm/s,Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605049,Litières,Vitesse < 5 cm/s,Inconnu
403760,"2011",2011-07-06 00:00:00.000,3605050,"Sables, limons",Vitesse < 5 cm/s,Inconnu
403760,"2013",2013-07-23 00:00:00.000,3614891,,,
403760,"2013",2013-07-23 00:00:00.000,3614892,,,
403760,"2013",2013-07-23 00:00:00.000,3614893,,,
403760,"2012",2012-06-27 00:00:00.000,3628382,Hydrophytes,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628383,Granulats,"25 cm/s <= vitesse < 75 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628384,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628385,"Sables, limons",Vitesse < 5 cm/s,Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628386,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628387,Granulats,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628388,"Dalles, argiles","5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628389,Litières,Vitesse < 5 cm/s,Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628390,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628391,"Branch, racines","5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628392,Granulats,Vitesse < 5 cm/s,Inconnu
403760,"2012",2012-06-27 00:00:00.000,3628393,Hélophytes,"5 cm/s <= vitesse < 25 cm/s",Inconnu
403760,"2009",2009-09-09 00:00:00.000,3641637,,,
403760,"2012",2012-10-04 00:00:00.000,3649806,,,
403760,"2010",2010-09-10 00:00:00.000,3657931,,,
403760,"2008",2008-09-05 00:00:00.000,3665873,,,
403760,"2008",2008-09-05 00:00:00.000,3665874,,,
403760,"2007",2007-09-13 00:00:00.000,3671991,,,
403760,"2007",2007-09-13 00:00:00.000,3671992,,,
403760,"2009",2009-09-09 00:00:00.000,3673984,,,
403760,"2012",2012-10-04 00:00:00.000,3674165,,,
403760,"2010",2010-09-10 00:00:00.000,3679484,,,
403770,"2007",2007-08-27 00:00:00.000,3525604,,,
403770,"2007",2007-08-27 00:00:00.000,3525605,,,
403770,"2009",2009-07-21 00:00:00.000,3527461,,,
403770,"2009",2009-07-21 00:00:00.000,3527462,,,
403770,"2010",2010-07-12 00:00:00.000,3528570,,,
403770,"2010",2010-07-12 00:00:00.000,3528571,,,
403770,"2011",2011-06-14 00:00:00.000,3528936,,,
403770,"2011",2011-06-14 00:00:00.000,3528937,,,
403770,"2009",2009-08-19 00:00:00.000,3538352,pierres,"25 cm/s <= vitesse < 75 cm/s",
403770,"2010",2010-08-19 00:00:00.000,3539946,pierres,"25 cm/s <= vitesse < 75 cm/s",
403770,"2007",2007-09-05 00:00:00.000,3540143,pierres,"5 cm/s <= vitesse < 25 cm/s",
403770,"2008",2008-08-25 00:00:00.000,3540144,pierres,"5 cm/s <= vitesse < 25 cm/s",
403770,"2013",2013-06-27 00:00:00.000,3543975,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403770,"2011",2011-08-10 00:00:00.000,3546361,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403770,"2012",2012-08-08 00:00:00.000,3547441,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403770,"2007",2007-08-28 00:00:00.000,3575684,,,
403770,"2007",2007-08-28 00:00:00.000,3575685,,,
403770,"2007",2007-08-28 00:00:00.000,3575686,,,
403770,"2008",2008-08-26 00:00:00.000,3581521,Hélophytes,Vitesse < 5 cm/s,
403770,"2008",2008-08-26 00:00:00.000,3581522,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
403770,"2008",2008-08-26 00:00:00.000,3581523,Hydrophytes,"25 cm/s <= vitesse < 75 cm/s",
